地域区分ID, 地域区分名, 登録日, 修正日
id, name, create_on, modify_on
42208,長崎県松浦市,2016-02-13 10:00:00,2016-02-13 10:00:00
42209,長崎県対馬市,2016-02-13 10:00:00,2016-02-13 10:00:00
42210,長崎県壱岐市,2016-02-13 10:00:00,2016-02-13 10:00:00
42211,長崎県五島市,2016-02-13 10:00:00,2016-02-13 10:00:00
42212,長崎県西海市,2016-02-13 10:00:00,2016-02-13 10:00:00
42213,長崎県雲仙市,2016-02-13 10:00:00,2016-02-13 10:00:00
42214,長崎県南島原市,2016-02-13 10:00:00,2016-02-13 10:00:00
42300,長崎県西彼杵郡,2016-02-13 10:00:00,2016-02-13 10:00:00
42307,長崎県西彼杵郡長与町,2016-02-13 10:00:00,2016-02-13 10:00:00
42308,長崎県西彼杵郡時津町,2016-02-13 10:00:00,2016-02-13 10:00:00
42320,長崎県東彼杵郡,2016-02-13 10:00:00,2016-02-13 10:00:00
42321,長崎県東彼杵郡東彼杵町,2016-02-13 10:00:00,2016-02-13 10:00:00
42322,長崎県東彼杵郡川棚町,2016-02-13 10:00:00,2016-02-13 10:00:00
42323,長崎県東彼杵郡波佐見町,2016-02-13 10:00:00,2016-02-13 10:00:00
42380,長崎県北松浦郡,2016-02-13 10:00:00,2016-02-13 10:00:00
42383,長崎県北松浦郡小値賀町,2016-02-13 10:00:00,2016-02-13 10:00:00
42391,長崎県北松浦郡佐々町,2016-02-13 10:00:00,2016-02-13 10:00:00
42400,長崎県南松浦郡,2016-02-13 10:00:00,2016-02-13 10:00:00
42411,長崎県南松浦郡新上五島町,2016-02-13 10:00:00,2016-02-13 10:00:00
43000,熊本県,2016-02-13 10:00:00,2016-02-13 10:00:00
43100,熊本県熊本市,2016-02-13 10:00:00,2016-02-13 10:00:00
43101,熊本県熊本市中央区,2016-02-13 10:00:00,2016-02-13 10:00:00
43102,熊本県熊本市東区,2016-02-13 10:00:00,2016-02-13 10:00:00
43103,熊本県熊本市西区,2016-02-13 10:00:00,2016-02-13 10:00:00
43104,熊本県熊本市南区,2016-02-13 10:00:00,2016-02-13 10:00:00
43105,熊本県熊本市北区,2016-02-13 10:00:00,2016-02-13 10:00:00
43202,熊本県八代市,2016-02-13 10:00:00,2016-02-13 10:00:00
43203,熊本県人吉市,2016-02-13 10:00:00,2016-02-13 10:00:00
43204,熊本県荒尾市,2016-02-13 10:00:00,2016-02-13 10:00:00
43205,熊本県水俣市,2016-02-13 10:00:00,2016-02-13 10:00:00
43206,熊本県玉名市,2016-02-13 10:00:00,2016-02-13 10:00:00
43208,熊本県山鹿市,2016-02-13 10:00:00,2016-02-13 10:00:00
43210,熊本県菊池市,2016-02-13 10:00:00,2016-02-13 10:00:00
43211,熊本県宇土市,2016-02-13 10:00:00,2016-02-13 10:00:00
43212,熊本県上天草市,2016-02-13 10:00:00,2016-02-13 10:00:00
43213,熊本県宇城市,2016-02-13 10:00:00,2016-02-13 10:00:00
43214,熊本県阿蘇市,2016-02-13 10:00:00,2016-02-13 10:00:00
43215,熊本県天草市,2016-02-13 10:00:00,2016-02-13 10:00:00
43216,熊本県合志市,2016-02-13 10:00:00,2016-02-13 10:00:00
43340,熊本県下益城郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43348,熊本県下益城郡美里町,2016-02-13 10:00:00,2016-02-13 10:00:00
43360,熊本県玉名郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43364,熊本県玉名郡玉東町,2016-02-13 10:00:00,2016-02-13 10:00:00
43367,熊本県玉名郡南関町,2016-02-13 10:00:00,2016-02-13 10:00:00
43368,熊本県玉名郡長洲町,2016-02-13 10:00:00,2016-02-13 10:00:00
43369,熊本県玉名郡和水町,2016-02-13 10:00:00,2016-02-13 10:00:00
43400,熊本県菊池郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43403,熊本県菊池郡大津町,2016-02-13 10:00:00,2016-02-13 10:00:00
43404,熊本県菊池郡菊陽町,2016-02-13 10:00:00,2016-02-13 10:00:00
43420,熊本県阿蘇郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43423,熊本県阿蘇郡南小国町,2016-02-13 10:00:00,2016-02-13 10:00:00
43424,熊本県阿蘇郡小国町,2016-02-13 10:00:00,2016-02-13 10:00:00
43425,熊本県阿蘇郡産山村,2016-02-13 10:00:00,2016-02-13 10:00:00
43428,熊本県阿蘇郡高森町,2016-02-13 10:00:00,2016-02-13 10:00:00
43432,熊本県阿蘇郡西原村,2016-02-13 10:00:00,2016-02-13 10:00:00
43433,熊本県阿蘇郡南阿蘇村,2016-02-13 10:00:00,2016-02-13 10:00:00
43440,熊本県上益城郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43441,熊本県上益城郡御船町,2016-02-13 10:00:00,2016-02-13 10:00:00
43442,熊本県上益城郡嘉島町,2016-02-13 10:00:00,2016-02-13 10:00:00
43443,熊本県上益城郡益城町,2016-02-13 10:00:00,2016-02-13 10:00:00
43444,熊本県上益城郡甲佐町,2016-02-13 10:00:00,2016-02-13 10:00:00
43447,熊本県上益城郡山都町,2016-02-13 10:00:00,2016-02-13 10:00:00
43460,熊本県八代郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43468,熊本県八代郡氷川町,2016-02-13 10:00:00,2016-02-13 10:00:00
43480,熊本県葦北郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43482,熊本県葦北郡芦北町,2016-02-13 10:00:00,2016-02-13 10:00:00
43484,熊本県葦北郡津奈木町,2016-02-13 10:00:00,2016-02-13 10:00:00
43500,熊本県球磨郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43501,熊本県球磨郡錦町,2016-02-13 10:00:00,2016-02-13 10:00:00
43505,熊本県球磨郡多良木町,2016-02-13 10:00:00,2016-02-13 10:00:00
43506,熊本県球磨郡湯前町,2016-02-13 10:00:00,2016-02-13 10:00:00
43507,熊本県球磨郡水上村,2016-02-13 10:00:00,2016-02-13 10:00:00
43510,熊本県球磨郡相良村,2016-02-13 10:00:00,2016-02-13 10:00:00
43511,熊本県球磨郡五木村,2016-02-13 10:00:00,2016-02-13 10:00:00
43512,熊本県球磨郡山江村,2016-02-13 10:00:00,2016-02-13 10:00:00
43513,熊本県球磨郡球磨村,2016-02-13 10:00:00,2016-02-13 10:00:00
43514,熊本県球磨郡あさぎり町,2016-02-13 10:00:00,2016-02-13 10:00:00
43520,熊本県天草郡,2016-02-13 10:00:00,2016-02-13 10:00:00
43531,熊本県天草郡苓北町,2016-02-13 10:00:00,2016-02-13 10:00:00
44000,大分県,2016-02-13 10:00:00,2016-02-13 10:00:00
44201,大分県大分市,2016-02-13 10:00:00,2016-02-13 10:00:00
44202,大分県別府市,2016-02-13 10:00:00,2016-02-13 10:00:00
44203,大分県中津市,2016-02-13 10:00:00,2016-02-13 10:00:00
44204,大分県日田市,2016-02-13 10:00:00,2016-02-13 10:00:00
44205,大分県佐伯市,2016-02-13 10:00:00,2016-02-13 10:00:00
44206,大分県臼杵市,2016-02-13 10:00:00,2016-02-13 10:00:00
44207,大分県津久見市,2016-02-13 10:00:00,2016-02-13 10:00:00
44208,大分県竹田市,2016-02-13 10:00:00,2016-02-13 10:00:00
44209,大分県豊後高田市,2016-02-13 10:00:00,2016-02-13 10:00:00
44210,大分県杵築市,2016-02-13 10:00:00,2016-02-13 10:00:00
44211,大分県宇佐市,2016-02-13 10:00:00,2016-02-13 10:00:00
44212,大分県豊後大野市,2016-02-13 10:00:00,2016-02-13 10:00:00
44213,大分県由布市,2016-02-13 10:00:00,2016-02-13 10:00:00
44214,大分県国東市,2016-02-13 10:00:00,2016-02-13 10:00:00
44320,大分県東国東郡,2016-02-13 10:00:00,2016-02-13 10:00:00
44322,大分県東国東郡姫島村,2016-02-13 10:00:00,2016-02-13 10:00:00
44340,大分県速見郡,2016-02-13 10:00:00,2016-02-13 10:00:00
44341,大分県速見郡日出町,2016-02-13 10:00:00,2016-02-13 10:00:00
44460,大分県玖珠郡,2016-02-13 10:00:00,2016-02-13 10:00:00
44461,大分県玖珠郡九重町,2016-02-13 10:00:00,2016-02-13 10:00:00
44462,大分県玖珠郡玖珠町,2016-02-13 10:00:00,2016-02-13 10:00:00
45000,宮崎県,2016-02-13 10:00:00,2016-02-13 10:00:00
45201,宮崎県宮崎市,2016-02-13 10:00:00,2016-02-13 10:00:00
45202,宮崎県都城市,2016-02-13 10:00:00,2016-02-13 10:00:00
45203,宮崎県延岡市,2016-02-13 10:00:00,2016-02-13 10:00:00
45204,宮崎県日南市,2016-02-13 10:00:00,2016-02-13 10:00:00
45205,宮崎県小林市,2016-02-13 10:00:00,2016-02-13 10:00:00
45206,宮崎県日向市,2016-02-13 10:00:00,2016-02-13 10:00:00
45207,宮崎県串間市,2016-02-13 10:00:00,2016-02-13 10:00:00
45208,宮崎県西都市,2016-02-13 10:00:00,2016-02-13 10:00:00
45209,宮崎県えびの市,2016-02-13 10:00:00,2016-02-13 10:00:00
45340,宮崎県北諸県郡,2016-02-13 10:00:00,2016-02-13 10:00:00
45341,宮崎県北諸県郡三股町,2016-02-13 10:00:00,2016-02-13 10:00:00
45360,宮崎県西諸県郡,2016-02-13 10:00:00,2016-02-13 10:00:00
45361,宮崎県西諸県郡高原町,2016-02-13 10:00:00,2016-02-13 10:00:00
45380,宮崎県東諸県郡,2016-02-13 10:00:00,2016-02-13 10:00:00
45382,宮崎県東諸県郡国富町,2016-02-13 10:00:00,2016-02-13 10:00:00
45383,宮崎県東諸県郡綾町,2016-02-13 10:00:00,2016-02-13 10:00:00
45400,宮崎県児湯郡,2016-02-13 10:00:00,2016-02-13 10:00:00
45401,宮崎県児湯郡高鍋町,2016-02-13 10:00:00,2016-02-13 10:00:00
45402,宮崎県児湯郡新富町,2016-02-13 10:00:00,2016-02-13 10:00:00
45403,宮崎県児湯郡西米良村,2016-02-13 10:00:00,2016-02-13 10:00:00
45404,宮崎県児湯郡木城町,2016-02-13 10:00:00,2016-02-13 10:00:00
45405,宮崎県児湯郡川南町,2016-02-13 10:00:00,2016-02-13 10:00:00
45406,宮崎県児湯郡都農町,2016-02-13 10:00:00,2016-02-13 10:00:00
45420,宮崎県東臼杵郡,2016-02-13 10:00:00,2016-02-13 10:00:00
45421,宮崎県東臼杵郡門川町,2016-02-13 10:00:00,2016-02-13 10:00:00
45429,宮崎県東臼杵郡諸塚村,2016-02-13 10:00:00,2016-02-13 10:00:00
45430,宮崎県東臼杵郡椎葉村,2016-02-13 10:00:00,2016-02-13 10:00:00
45431,宮崎県東臼杵郡美郷町,2016-02-13 10:00:00,2016-02-13 10:00:00
45440,宮崎県西臼杵郡,2016-02-13 10:00:00,2016-02-13 10:00:00
45441,宮崎県西臼杵郡高千穂町,2016-02-13 10:00:00,2016-02-13 10:00:00
45442,宮崎県西臼杵郡日之影町,2016-02-13 10:00:00,2016-02-13 10:00:00
45443,宮崎県西臼杵郡五ヶ瀬町,2016-02-13 10:00:00,2016-02-13 10:00:00
46000,鹿児島県,2016-02-13 10:00:00,2016-02-13 10:00:00
46201,鹿児島県鹿児島市,2016-02-13 10:00:00,2016-02-13 10:00:00
46203,鹿児島県鹿屋市,2016-02-13 10:00:00,2016-02-13 10:00:00
46204,鹿児島県枕崎市,2016-02-13 10:00:00,2016-02-13 10:00:00
46206,鹿児島県阿久根市,2016-02-13 10:00:00,2016-02-13 10:00:00
46208,鹿児島県出水市,2016-02-13 10:00:00,2016-02-13 10:00:00
46210,鹿児島県指宿市,2016-02-13 10:00:00,2016-02-13 10:00:00
46213,鹿児島県西之表市,2016-02-13 10:00:00,2016-02-13 10:00:00
46214,鹿児島県垂水市,2016-02-13 10:00:00,2016-02-13 10:00:00
46215,鹿児島県薩摩川内市,2016-02-13 10:00:00,2016-02-13 10:00:00
46216,鹿児島県日置市,2016-02-13 10:00:00,2016-02-13 10:00:00
46217,鹿児島県曽於市,2016-02-13 10:00:00,2016-02-13 10:00:00
46218,鹿児島県霧島市,2016-02-13 10:00:00,2016-02-13 10:00:00
46219,鹿児島県いちき串木野市,2016-02-13 10:00:00,2016-02-13 10:00:00
46220,鹿児島県南さつま市,2016-02-13 10:00:00,2016-02-13 10:00:00
46221,鹿児島県志布志市,2016-02-13 10:00:00,2016-02-13 10:00:00
46222,鹿児島県奄美市,2016-02-13 10:00:00,2016-02-13 10:00:00
46223,鹿児島県南九州市,2016-02-13 10:00:00,2016-02-13 10:00:00
46224,鹿児島県伊佐市,2016-02-13 10:00:00,2016-02-13 10:00:00
46225,鹿児島県姶良市,2016-02-13 10:00:00,2016-02-13 10:00:00
46300,鹿児島県鹿児島郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46303,鹿児島県鹿児島郡三島村,2016-02-13 10:00:00,2016-02-13 10:00:00
46304,鹿児島県鹿児島郡十島村,2016-02-13 10:00:00,2016-02-13 10:00:00
46380,鹿児島県薩摩郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46392,鹿児島県薩摩郡さつま町,2016-02-13 10:00:00,2016-02-13 10:00:00
46400,鹿児島県出水郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46404,鹿児島県出水郡長島町,2016-02-13 10:00:00,2016-02-13 10:00:00
46440,鹿児島県姶良郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46452,鹿児島県姶良郡湧水町,2016-02-13 10:00:00,2016-02-13 10:00:00
46460,鹿児島県曽於郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46468,鹿児島県曽於郡大崎町,2016-02-13 10:00:00,2016-02-13 10:00:00
46480,鹿児島県肝属郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46482,鹿児島県肝属郡東串良町,2016-02-13 10:00:00,2016-02-13 10:00:00
46490,鹿児島県肝属郡錦江町,2016-02-13 10:00:00,2016-02-13 10:00:00
46491,鹿児島県肝属郡南大隅町,2016-02-13 10:00:00,2016-02-13 10:00:00
46492,鹿児島県肝属郡肝付町,2016-02-13 10:00:00,2016-02-13 10:00:00
46500,鹿児島県熊毛郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46501,鹿児島県熊毛郡中種子町,2016-02-13 10:00:00,2016-02-13 10:00:00
46502,鹿児島県熊毛郡南種子町,2016-02-13 10:00:00,2016-02-13 10:00:00
46505,鹿児島県熊毛郡屋久島町,2016-02-13 10:00:00,2016-02-13 10:00:00
46520,鹿児島県大島郡,2016-02-13 10:00:00,2016-02-13 10:00:00
46523,鹿児島県大島郡大和村,2016-02-13 10:00:00,2016-02-13 10:00:00
46524,鹿児島県大島郡宇検村,2016-02-13 10:00:00,2016-02-13 10:00:00
46525,鹿児島県大島郡瀬戸内町,2016-02-13 10:00:00,2016-02-13 10:00:00
46527,鹿児島県大島郡龍郷町,2016-02-13 10:00:00,2016-02-13 10:00:00
46529,鹿児島県大島郡喜界町,2016-02-13 10:00:00,2016-02-13 10:00:00
46530,鹿児島県大島郡徳之島町,2016-02-13 10:00:00,2016-02-13 10:00:00
46531,鹿児島県大島郡天城町,2016-02-13 10:00:00,2016-02-13 10:00:00
46532,鹿児島県大島郡伊仙町,2016-02-13 10:00:00,2016-02-13 10:00:00
46533,鹿児島県大島郡和泊町,2016-02-13 10:00:00,2016-02-13 10:00:00
46534,鹿児島県大島郡知名町,2016-02-13 10:00:00,2016-02-13 10:00:00
46535,鹿児島県大島郡与論町,2016-02-13 10:00:00,2016-02-13 10:00:00
47000,沖縄県,2016-02-13 10:00:00,2016-02-13 10:00:00
47201,沖縄県那覇市,2016-02-13 10:00:00,2016-02-13 10:00:00
47205,沖縄県宜野湾市,2016-02-13 10:00:00,2016-02-13 10:00:00
47207,沖縄県石垣市,2016-02-13 10:00:00,2016-02-13 10:00:00
47208,沖縄県浦添市,2016-02-13 10:00:00,2016-02-13 10:00:00
47209,沖縄県名護市,2016-02-13 10:00:00,2016-02-13 10:00:00
47210,沖縄県糸満市,2016-02-13 10:00:00,2016-02-13 10:00:00
47211,沖縄県沖縄市,2016-02-13 10:00:00,2016-02-13 10:00:00
47212,沖縄県豊見城市,2016-02-13 10:00:00,2016-02-13 10:00:00
47213,沖縄県うるま市,2016-02-13 10:00:00,2016-02-13 10:00:00
47214,沖縄県宮古島市,2016-02-13 10:00:00,2016-02-13 10:00:00
47215,沖縄県南城市,2016-02-13 10:00:00,2016-02-13 10:00:00
47300,沖縄県国頭郡,2016-02-13 10:00:00,2016-02-13 10:00:00
47301,沖縄県国頭郡国頭村,2016-02-13 10:00:00,2016-02-13 10:00:00
47302,沖縄県国頭郡大宜味村,2016-02-13 10:00:00,2016-02-13 10:00:00
47303,沖縄県国頭郡東村,2016-02-13 10:00:00,2016-02-13 10:00:00
47306,沖縄県国頭郡今帰仁村,2016-02-13 10:00:00,2016-02-13 10:00:00
47308,沖縄県国頭郡本部町,2016-02-13 10:00:00,2016-02-13 10:00:00
47311,沖縄県国頭郡恩納村,2016-02-13 10:00:00,2016-02-13 10:00:00
47313,沖縄県国頭郡宜野座村,2016-02-13 10:00:00,2016-02-13 10:00:00
47314,沖縄県国頭郡金武町,2016-02-13 10:00:00,2016-02-13 10:00:00
47315,沖縄県国頭郡伊江村,2016-02-13 10:00:00,2016-02-13 10:00:00
47320,沖縄県中頭郡,2016-02-13 10:00:00,2016-02-13 10:00:00
47324,沖縄県中頭郡読谷村,2016-02-13 10:00:00,2016-02-13 10:00:00
47325,沖縄県中頭郡嘉手納町,2016-02-13 10:00:00,2016-02-13 10:00:00
47326,沖縄県中頭郡北谷町,2016-02-13 10:00:00,2016-02-13 10:00:00
47327,沖縄県中頭郡北中城村,2016-02-13 10:00:00,2016-02-13 10:00:00
47328,沖縄県中頭郡中城村,2016-02-13 10:00:00,2016-02-13 10:00:00
47329,沖縄県中頭郡西原町,2016-02-13 10:00:00,2016-02-13 10:00:00
47340,沖縄県島尻郡,2016-02-13 10:00:00,2016-02-13 10:00:00
47348,沖縄県島尻郡与那原町,2016-02-13 10:00:00,2016-02-13 10:00:00
47350,沖縄県島尻郡南風原町,2016-02-13 10:00:00,2016-02-13 10:00:00
47353,沖縄県島尻郡渡嘉敷村,2016-02-13 10:00:00,2016-02-13 10:00:00
47354,沖縄県島尻郡座間味村,2016-02-13 10:00:00,2016-02-13 10:00:00
47355,沖縄県島尻郡粟国村,2016-02-13 10:00:00,2016-02-13 10:00:00
47356,沖縄県島尻郡渡名喜村,2016-02-13 10:00:00,2016-02-13 10:00:00
47357,沖縄県島尻郡南大東村,2016-02-13 10:00:00,2016-02-13 10:00:00
47358,沖縄県島尻郡北大東村,2016-02-13 10:00:00,2016-02-13 10:00:00
47359,沖縄県島尻郡伊平屋村,2016-02-13 10:00:00,2016-02-13 10:00:00
47360,沖縄県島尻郡伊是名村,2016-02-13 10:00:00,2016-02-13 10:00:00
47361,沖縄県島尻郡久米島町,2016-02-13 10:00:00,2016-02-13 10:00:00
47362,沖縄県島尻郡八重瀬町,2016-02-13 10:00:00,2016-02-13 10:00:00
47370,沖縄県宮古郡,2016-02-13 10:00:00,2016-02-13 10:00:00
47375,沖縄県宮古郡多良間村,2016-02-13 10:00:00,2016-02-13 10:00:00
47380,沖縄県八重山郡,2016-02-13 10:00:00,2016-02-13 10:00:00
47381,沖縄県八重山郡竹富町,2016-02-13 10:00:00,2016-02-13 10:00:00
47382,沖縄県八重山郡与那国町,2016-02-13 10:00:00,2016-02-13 10:00:00
